tree,partition,operations_maximum,operations_optimized,ratio_of_savings,number_of_sites,number_of_taxa
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7722,3252,57.88655788655789,39,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7722,2975,61.473711473711475,39,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7722,2478,67.9098679098679,39,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7920,3330,57.95454545454546,40,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7920,3031,61.729797979797986,40,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7920,2555,67.73989898989899,40,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8118,3402,58.09312638580931,41,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8118,3092,61.91180093619118,41,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8118,2587,68.13254496181325,41,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8316,3402,59.09090909090909,42,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8316,3168,61.904761904761905,42,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8316,2647,68.16979316979317,42,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8514,3402,60.04228329809725,43,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8514,3245,61.88630490956072,43,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8514,2663,68.7221047686164,43,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8712,3536,59.41230486685032,44,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8712,3301,62.10973370064279,44,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8712,2663,69.43296602387512,44,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8910,3588,59.73063973063974,45,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8910,3373,62.143658810325476,45,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8910,2695,69.75308641975309,45,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9108,3620,60.254721124286334,46,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9108,3373,62.96662274923145,46,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9108,2695,70.41062801932367,46,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9306,3636,60.928433268858804,47,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9306,3373,63.754566946056315,47,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9306,2727,70.6963249516441,47,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9504,3636,61.74242424242424,48,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9504,3441,63.794191919191924,48,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9504,2791,70.63341750841751,48,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9702,3696,61.904761904761905,49,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9702,3509,63.832199546485256,49,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9702,2851,70.61430632859205,49,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9900,3765,61.969696969696976,50,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9900,3509,64.55555555555556,50,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9900,2928,70.42424242424242,50,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10098,3765,62.71538918597742,51,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10098,3585,64.49792038027333,51,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10098,3041,69.88512576747871,51,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10296,3813,62.96620046620046,52,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10296,3669,64.36480186480186,52,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10296,3041,70.46425796425795,52,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10494,3813,63.66495140080046,53,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10494,3785,63.93177053554412,53,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10494,3094,70.51648561082523,53,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10692,3921,63.327721661054994,54,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10692,3841,64.07594463150019,54,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10692,3192,70.14590347923682,54,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10890,3973,63.5169880624426,55,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10890,3881,64.36179981634527,55,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10890,3333,69.39393939393939,55,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11088,4033,63.62734487734488,56,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11088,3974,64.15945165945166,56,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11088,3410,69.24603174603175,56,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11286,4033,64.26546163388268,57,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11286,3994,64.61102250575935,57,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11286,3487,69.10331384015595,57,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11484,4125,64.08045977011494,58,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11484,4086,64.42006269592476,58,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11484,3564,68.96551724137932,58,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11682,4205,64.00445129258688,59,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11682,4118,64.7491867830851,59,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11682,3672,68.56702619414484,59,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11880,4313,63.695286195286194,60,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11880,4179,64.82323232323233,60,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11880,3764,68.31649831649833,60,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12078,4313,64.29044543798642,61,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12078,4240,64.89485014075179,61,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12078,3764,68.83589998344097,61,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12276,4313,64.86640599543826,62,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12276,4256,65.33072662104921,62,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12276,3845,68.67872271098078,62,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12474,4365,65.007215007215,63,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12474,4304,65.49623216289882,63,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12474,3937,68.4383517716851,63,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12672,4455,64.84375,64,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12672,4320,65.9090909090909,64,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12672,3937,68.93150252525253,64,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12870,4455,65.38461538461539,65,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12870,4388,65.9052059052059,65,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12870,4025,68.72571872571872,65,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13068,4455,65.9090909090909,66,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13068,4456,65.90143862871135,66,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13068,4102,68.61034588307315,66,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13266,4567,65.5736469169305,67,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13266,4512,65.98824061510629,67,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13266,4102,69.07884818332579,67,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13464,4620,65.68627450980392,68,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13464,4512,66.48841354723707,68,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13464,4102,69.53357100415924,68,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13662,4685,65.7078026643244,69,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13662,4544,66.73986239203631,69,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13662,4102,69.97511345337432,69,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13860,4781,65.5050505050505,70,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13860,4592,66.86868686868686,70,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13860,4118,70.28860028860029,70,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14058,4933,64.90965998008251,71,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14058,4592,67.33532508180396,71,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14058,4118,70.70707070707071,71,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14256,5005,64.89197530864197,72,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14256,4664,67.28395061728395,72,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14256,4195,70.57379349046016,72,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14454,5065,64.95779714957797,73,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14454,4664,67.73211567732116,73,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14454,4195,70.97689220976892,73,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14652,5133,64.96723996723996,74,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14652,4684,68.03166803166803,74,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14652,4272,70.84357084357084,74,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14850,5217,64.86868686868686,75,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14850,4684,68.45791245791246,75,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14850,4272,71.23232323232324,75,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15048,5265,65.01196172248804,76,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15048,4704,68.74003189792663,76,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15048,4325,71.25863902179692,76,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15246,5265,65.46635182998818,77,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15246,4720,69.04105995015087,77,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15246,4422,70.995670995671,77,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15444,5317,65.57239057239057,78,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15444,4740,69.30846930846931,78,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15444,4422,71.36752136752136,78,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15642,5370,65.66935174530111,79,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15642,4760,69.56910880961514,79,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15642,4503,71.21212121212122,79,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15840,5450,65.59343434343434,80,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15840,4760,69.94949494949495,80,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15840,4503,71.57196969696969,80,32
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,1850,579,68.7027027027027,10,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,1850,1056,42.91891891891892,10,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,1850,834,54.918918918918926,10,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2035,579,71.54791154791155,11,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2035,1152,43.39066339066339,11,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2035,908,55.38083538083538,11,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2220,689,68.96396396396396,12,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2220,1229,44.63963963963964,12,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2220,982,55.765765765765764,12,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2405,850,64.65696465696466,13,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2405,1305,45.73804573804574,13,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2405,1092,54.59459459459459,13,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2590,1034,60.077220077220076,14,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2590,1438,44.478764478764475,14,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2590,1141,55.945945945945944,14,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2775,1218,56.10810810810811,15,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2775,1514,45.44144144144144,15,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2775,1215,56.21621621621622,15,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2960,1401,52.66891891891892,16,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2960,1538,48.04054054054054,16,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2960,1280,56.75675675675676,16,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3145,1489,52.6550079491256,17,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3145,1610,48.807631160572335,17,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3145,1333,57.61526232114468,17,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3330,1489,55.28528528528529,18,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3330,1686,49.36936936936937,18,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3330,1333,59.96996996996997,18,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3515,1607,54.28165007112376,19,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3515,1734,50.668563300142246,19,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3515,1382,60.6827880512091,19,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3700,1760,52.43243243243243,20,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3700,1750,52.702702702702695,20,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3700,1382,62.64864864864865,20,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3885,1923,50.5019305019305,21,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3885,1818,53.2046332046332,21,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3885,1382,64.42728442728442,21,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4070,1971,51.57248157248158,22,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4070,1850,54.54545454545454,22,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4070,1431,64.84029484029485,22,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4255,2093,50.810810810810814,23,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4255,1927,54.712103407755585,23,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4255,1431,66.3689776733255,23,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4440,2162,51.306306306306304,24,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4440,1927,56.59909909909911,24,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4440,1431,67.77027027027027,24,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4625,2211,52.19459459459459,25,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4625,1975,57.2972972972973,25,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4625,1512,67.30810810810812,25,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4810,2263,52.952182952182945,26,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4810,1975,58.939708939708936,26,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4810,1572,67.31808731808732,26,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4995,2263,54.69469469469469,27,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4995,2051,58.93893893893893,27,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4995,1713,65.70570570570571,27,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5180,2315,55.308880308880305,28,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5180,2144,58.61003861003861,28,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5180,1745,66.31274131274131,28,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5365,2367,55.8807082945014,29,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5365,2220,58.620689655172406,29,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5365,1867,65.20037278657969,29,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5550,2435,56.12612612612613,30,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5550,2360,57.47747747747748,30,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5550,1867,66.36036036036036,30,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5735,2503,56.355710549258944,31,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5735,2408,58.012205754141235,31,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5735,1883,67.16652136006974,31,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5920,2575,56.50337837837838,32,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5920,2440,58.78378378378378,32,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5920,1936,67.29729729729729,32,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6105,2627,56.96969696969697,33,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6105,2520,58.72235872235873,33,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6105,2016,66.97788697788698,33,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6290,2728,56.629570747217805,34,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6290,2592,58.79173290937997,34,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6290,2032,67.69475357710651,34,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6475,2728,57.86872586872587,35,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6475,2729,57.85328185328186,35,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6475,2048,68.37065637065636,35,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6660,2821,57.64264264264264,36,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6660,2729,59.02402402402402,36,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6660,2133,67.97297297297298,36,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6845,2943,57.00511322132944,37,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6845,2821,58.78743608473338,37,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6845,2149,68.60482103725347,37,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7030,2995,57.396870554765286,38,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7030,2821,59.87197724039829,38,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7030,2202,68.67709815078236,38,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7215,3099,57.04781704781705,39,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7215,2898,59.83367983367983,39,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7215,2282,68.37144837144837,39,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7400,3177,57.067567567567565,40,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7400,2954,60.08108108108108,40,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7400,2359,68.12162162162161,40,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7585,3249,57.165458141067894,41,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7585,3003,60.40870138431114,41,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7585,2391,68.47725774555042,41,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7770,3249,58.18532818532819,42,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7770,3079,60.37323037323037,42,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7770,2451,68.45559845559845,42,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7955,3249,59.157762413576364,43,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7955,3156,60.326838466373346,43,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7955,2451,69.1891891891892,43,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8140,3383,58.43980343980344,44,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8140,3212,60.54054054054055,44,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8140,2451,69.88943488943488,44,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8325,3435,58.73873873873874,45,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8325,3284,60.552552552552555,45,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8325,2483,70.17417417417417,45,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8510,3467,59.25969447708578,46,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8510,3284,61.410105757931845,46,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8510,2483,70.82256169212691,46,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8695,3483,59.94249568717653,47,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8695,3284,62.23116733755032,47,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8695,2515,71.07533064979874,47,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8880,3483,60.77702702702703,48,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8880,3352,62.25225225225225,48,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8880,2579,70.9572072072072,48,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9065,3531,61.04798676227248,49,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9065,3420,62.272476558190846,49,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9065,2627,71.0204081632653,49,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9250,3600,61.08108108108108,50,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9250,3420,63.027027027027025,50,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9250,2704,70.76756756756757,50,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9435,3600,61.84419713831478,51,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9435,3496,62.946475887652355,51,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9435,2817,70.14308426073131,51,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9620,3648,62.07900207900208,52,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9620,3580,62.78586278586279,52,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9620,2817,70.71725571725572,52,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9805,3648,62.79449260581336,53,31
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9805,3684,62.42733299337073,53,31
